temp,outlier,resting,power,moving,lat,lon,velocity_smooth,grade_smooth,cadence,distance,altitude,total_elevation,timer_time,time
14,FALSE,FALSE,8,TRUE,53.595366,10.013355,9.3,0,25,19399.2,98.2,93.4,2473,7825
14,FALSE,FALSE,4,TRUE,53.595417,10.013386,8.3,0.9,13,19405,98.2,93.4,2474,7826
14,FALSE,FALSE,0,TRUE,53.595457,10.01341,7.2,1.1,1,19409.8,98.2,93.4,2475,7827
14,FALSE,FALSE,12,TRUE,53.595488,10.013436,6.1,1.3,17,19413.6,98.4,93.6,2476,7828
14,FALSE,FALSE,56,TRUE,53.59551,10.013468,5,0,39,19417.1,98.4,93.6,2477,7829
14,FALSE,FALSE,70,TRUE,53.595526,10.013509,4.2,-1.8,41,19420.4,98.4,93.6,2478,7830
14,FALSE,FALSE,248,TRUE,53.595529,10.013544,3.6,-1.7,45,19422.9,98.2,93.6,2479,7831
14,FALSE,FALSE,555,TRUE,53.595517,10.013555,3,-1.4,77,19425,98.2,93.6,2480,7832
14,FALSE,FALSE,832,TRUE,53.595485,10.013535,3,0,102,19428.8,98.2,93.6,2481,7833
14,FALSE,FALSE,908,TRUE,53.595435,10.013499,3.5,0,103,19434.8,98.2,93.6,2482,7834
14,FALSE,FALSE,879,TRUE,53.595372,10.013458,4.3,-0.7,103,19442.1,98.2,93.6,2483,7835
14,FALSE,FALSE,922,TRUE,53.595304,10.013414,5.5,0,101,19450.3,98.2,93.6,2484,7836
14,FALSE,FALSE,891,TRUE,53.595226,10.013376,6.9,0,101,19459.5,98,93.6,2485,7837
14,FALSE,FALSE,797,TRUE,53.595137,10.013352,8.1,0,104,19469.4,98.2,93.6,2486,7838
14,FALSE,FALSE,753,TRUE,53.595044,10.013343,9,0.9,108,19479.8,98.2,93.6,2487,7839
14,FALSE,FALSE,470,TRUE,53.594944,10.01335,9.8,0.4,112,19491,98.2,93.6,2488,7840
14,FALSE,FALSE,470,TRUE,53.594833,10.013371,10.6,0,113,19503.4,98.4,93.6,2489,7841
14,FALSE,FALSE,408,TRUE,53.594713,10.013419,11.5,0.4,114,19517.1,98.4,93.6,2490,7842
14,FALSE,FALSE,326,TRUE,53.594593,10.013466,12.3,0,109,19530.9,98.2,93.6,2491,7843
14,FALSE,FALSE,309,TRUE,53.594471,10.01352,13,0,102,19544.9,98.4,93.6,2492,7844
14,FALSE,FALSE,268,TRUE,53.594353,10.013586,13.6,0.4,103,19558.9,98.4,93.6,2493,7845
14,FALSE,FALSE,317,TRUE,53.594229,10.01366,14,-0.4,102,19573.6,98.4,93.6,2494,7846
14,FALSE,FALSE,277,TRUE,53.594119,10.013736,14,-0.7,103,19586.9,98.4,93.6,2495,7847
14,FALSE,FALSE,360,TRUE,53.594008,10.013822,13.9,-0.8,105,19600.3,98.2,93.6,2496,7848
14,FALSE,FALSE,262,TRUE,53.593909,10.013923,13.6,-1.2,106,19613.1,98,93.6,2497,7849
14,FALSE,FALSE,178,TRUE,53.593822,10.014049,13.4,-1.2,106,19626,98,93.6,2498,7850
14,FALSE,FALSE,234,TRUE,53.593736,10.014172,13,-0.8,106,19638.4,97.8,93.6,2499,7851
14,FALSE,FALSE,253,TRUE,53.593643,10.01431,13.1,-1.1,106,19652.3,97.6,93.6,2500,7852
14,FALSE,FALSE,112,TRUE,53.593546,10.01443,13.1,-1.5,103,19665.8,97.6,93.6,2501,7853
14,FALSE,FALSE,148,TRUE,53.593453,10.014554,13.2,-1.5,92,19678.9,97.4,93.6,2502,7854
14,FALSE,FALSE,277,TRUE,53.593359,10.014679,13.3,-1.5,105,19692.4,97,93.6,2503,7855
14,FALSE,FALSE,257,TRUE,53.593259,10.014807,13.6,-1.4,106,19706.4,96.8,93.6,2504,7856
14,FALSE,FALSE,214,TRUE,53.593155,10.014927,13.6,-1.1,107,19720.3,96.8,93.6,2505,7857
14,FALSE,FALSE,193,TRUE,53.593044,10.015039,13.8,-1.1,106,19735,96.6,93.6,2506,7858
14,FALSE,FALSE,201,TRUE,53.592926,10.015135,14.1,-1.4,105,19749.5,96.4,93.6,2507,7859
14,FALSE,FALSE,209,TRUE,53.592812,10.015219,14.2,-1.4,104,19763.4,96.2,93.6,2508,7860
14,FALSE,FALSE,217,TRUE,53.592698,10.015291,14.1,-1.4,104,19776.9,96,93.6,2509,7861
14,FALSE,FALSE,203,TRUE,53.592578,10.015351,14.1,-1.8,100,19790.8,95.8,93.6,2510,7862
14,FALSE,FALSE,99,TRUE,53.592456,10.01541,14,-1.7,70,19805,95.6,93.6,2511,7863
14,FALSE,FALSE,15,TRUE,53.592326,10.015462,14.1,-1.8,46,19819.8,95.2,93.6,2512,7864
14,FALSE,FALSE,15,TRUE,53.592198,10.015494,14.1,-1.5,44,19834.1,95,93.6,2513,7865
14,FALSE,FALSE,13,TRUE,53.592079,10.015523,14.2,-1.2,43,19847.7,94.8,93.6,2514,7866
14,FALSE,FALSE,45,TRUE,53.591978,10.01558,13.8,-1.3,41,19859.6,94.8,93.6,2515,7867
14,FALSE,FALSE,115,TRUE,53.591912,10.015689,13.1,-1.8,40,19870.3,94.6,93.6,2516,7868
14,FALSE,FALSE,186,TRUE,53.591876,10.015843,12.3,-2.1,38,19881.4,94.4,93.6,2517,7869
14,FALSE,FALSE,913,TRUE,53.591857,10.016019,11.8,-2.4,104,19893.2,94,93.6,2518,7870
14,FALSE,FALSE,914,TRUE,53.591837,10.016216,11.7,-2.3,104,19906.4,93.8,93.6,2519,7871
14,FALSE,FALSE,878,TRUE,53.591825,10.016419,12.1,-2.2,106,19920,93.4,93.6,2520,7872
14,FALSE,FALSE,829,TRUE,53.591824,10.016625,12.7,-2.1,105,19933.6,93.2,93.6,2521,7873
14,FALSE,FALSE,806,TRUE,53.591811,10.01685,13.4,-2.1,104,19948.6,92.8,93.6,2522,7874
14,FALSE,FALSE,809,TRUE,53.591793,10.017061,13.9,-2.1,108,19962.7,92.6,93.6,2523,7875
14,FALSE,FALSE,412,TRUE,53.591778,10.017273,14.1,-1.7,110,19976.8,92.2,93.6,2524,7876
14,FALSE,FALSE,461,TRUE,53.591764,10.017498,14.4,-2,110,19991.8,92,93.6,2525,7877
14,FALSE,FALSE,469,TRUE,53.591754,10.01773,14.7,-1.7,111,20007.2,91.8,93.6,2526,7878
14,FALSE,FALSE,453,TRUE,53.591749,10.017948,14.6,-1.7,111,20021.7,91.4,93.6,2527,7879
14,FALSE,FALSE,381,TRUE,53.591741,10.018169,14.7,-1.6,112,20036.3,91.2,93.6,2528,7880
14,FALSE,FALSE,328,TRUE,53.591731,10.0184,15,-1.3,112,20051.7,91,93.6,2529,7881
14,FALSE,FALSE,379,TRUE,53.591713,10.018644,15.2,-1.3,113,20067.9,90.8,93.6,2530,7882
14,FALSE,FALSE,406,TRUE,53.591698,10.018878,15.3,-1.3,114,20083.5,90.6,93.6,2531,7883
14,FALSE,FALSE,376,TRUE,53.591683,10.019111,15.5,-1,114,20099,90.4,93.6,2532,7884
14,FALSE,FALSE,47,TRUE,53.591673,10.019348,15.7,-1,92,20114.7,90.2,93.6,2533,7885
14,FALSE,FALSE,22,TRUE,53.591663,10.019588,15.8,-1,67,20130.7,90.2,93.6,2534,7886
14,FALSE,FALSE,289,TRUE,53.59165,10.01981,15.5,-1.3,93,20145.5,90,93.6,2535,7887
14,FALSE,FALSE,416,TRUE,53.591642,10.020038,15.4,-1.7,114,20160.6,89.8,93.6,2536,7888
14,FALSE,FALSE,361,TRUE,53.591634,10.020261,15.3,-1.7,114,20175.4,89.4,93.6,2537,7889
14,FALSE,FALSE,378,TRUE,53.591625,10.020488,15.1,-1.3,114,20190.4,89.2,93.6,2538,7890
14,FALSE,FALSE,314,TRUE,53.591624,10.020717,15,-1,115,20205.7,89,93.6,2539,7891
14,FALSE,FALSE,29,TRUE,53.59162,10.020946,15.1,-1,86,20220.8,89,93.6,2540,7892
14,FALSE,FALSE,102,TRUE,53.591618,10.021172,15,-1,66,20235.8,88.8,93.6,2541,7893
14,FALSE,FALSE,417,TRUE,53.591616,10.021402,15.1,-1.3,111,20251,88.6,93.6,2542,7894
14,FALSE,FALSE,323,TRUE,53.591605,10.021664,15.6,-1.3,113,20268.4,88.4,93.6,2543,7895
14,FALSE,FALSE,31,TRUE,53.591585,10.021904,15.8,-1.6,91,20284.5,88.2,93.6,2544,7896
14,FALSE,FALSE,32,TRUE,53.591563,10.022131,15.8,-1.7,57,20299.7,88,93.6,2545,7897
14,FALSE,FALSE,104,TRUE,53.591542,10.022339,15.6,-1.8,53,20313.7,87.6,93.6,2546,7898
14,FALSE,FALSE,222,TRUE,53.591516,10.022544,15.3,-1.4,75,20327.5,87.4,93.6,2547,7899
14,FALSE,FALSE,255,TRUE,53.591491,10.022744,14.5,-1.4,83,20341.1,87.2,93.6,2548,7900
14,FALSE,FALSE,289,TRUE,53.591457,10.022951,14.2,-1.4,90,20355.3,87.2,93.6,2549,7901
14,FALSE,FALSE,322,TRUE,53.591414,10.023156,14,-1.3,98,20369.7,86.8,93.6,2550,7902
14,FALSE,FALSE,209,TRUE,53.591367,10.023375,14.3,-1.7,102,20385.2,86.6,93.6,2551,7903
14,FALSE,FALSE,279,TRUE,53.591316,10.023589,14.6,-1,101,20400.4,86.4,93.6,2552,7904
14,FALSE,FALSE,317,TRUE,53.591274,10.02381,14.9,-1,102,20415.8,86.2,93.6,2553,7905
14,FALSE,FALSE,445,TRUE,53.591245,10.024049,15.3,-1,102,20431.9,86.2,93.6,2554,7906
14,FALSE,FALSE,483,TRUE,53.591226,10.024269,15.4,-1,103,20446.6,86,93.6,2555,7907
14,FALSE,FALSE,459,TRUE,53.591215,10.024501,15.4,-1,104,20462.1,85.8,93.6,2556,7908
14,FALSE,FALSE,426,TRUE,53.591208,10.024728,15.3,-1,104,20477.1,85.6,93.6,2557,7909
14,FALSE,FALSE,387,TRUE,53.5912,10.024962,15.4,-0.6,104,20492.7,85.6,93.6,2558,7910
14,FALSE,FALSE,358,TRUE,53.591189,10.025196,15.3,-0.6,104,20508.2,85.4,93.6,2559,7911
14,FALSE,FALSE,284,TRUE,53.591168,10.02543,15.4,-0.6,103,20523.8,85.4,93.6,2560,7912
14,FALSE,FALSE,323,TRUE,53.591144,10.02566,15.4,-0.3,103,20539.3,85.2,93.6,2561,7913
14,FALSE,FALSE,335,TRUE,53.591128,10.025887,15.5,-0.3,102,20554.4,85.2,93.6,2562,7914
14,FALSE,FALSE,330,TRUE,53.591109,10.026102,15.2,-0.3,102,20568.8,85.2,93.6,2563,7915
14,FALSE,FALSE,454,TRUE,53.59109,10.026323,15.1,-0.3,101,20583.6,85.2,93.6,2564,7916
14,FALSE,FALSE,468,TRUE,53.59107,10.026544,14.9,-0.7,101,20598.4,85,93.6,2565,7917
14,FALSE,FALSE,450,TRUE,53.591048,10.026778,15,-0.7,102,20614.1,85,93.6,2566,7918
14,FALSE,FALSE,406,TRUE,53.591028,10.027006,15,0,102,20629.3,84.8,93.6,2567,7919
14,FALSE,FALSE,260,TRUE,53.591005,10.027219,15,0,102,20643.8,84.8,93.6,2568,7920
14,FALSE,FALSE,303,TRUE,53.590985,10.027422,14.8,0.7,101,20657.4,85,93.6,2569,7921
14,FALSE,FALSE,127,TRUE,53.590973,10.027622,14.4,0.4,92,20670.6,85,93.6,2570,7922
14,FALSE,FALSE,258,TRUE,53.590959,10.027836,14.2,0.4,84,20684.9,85.2,93.6,2571,7923
14,FALSE,FALSE,335,TRUE,53.590953,10.028049,13.9,0.4,98,20699,85,93.6,2572,7924
14,FALSE,FALSE,243,TRUE,53.590953,10.02826,13.8,0,98,20713,85.2,93.6,2573,7925
14,FALSE,FALSE,201,TRUE,53.590966,10.028471,13.9,0.4,96,20727.1,85.2,93.6,2574,7926
14,FALSE,FALSE,101,TRUE,53.590983,10.028681,14.1,0,92,20741.1,85.2,93.6,2575,7927
14,FALSE,FALSE,121,TRUE,53.591008,10.028895,14.1,0,77,20755.5,85.2,93.6,2576,7928
14,FALSE,FALSE,237,TRUE,53.591038,10.029097,14.1,0,93,20769.3,85.2,93.6,2577,7929
14,FALSE,FALSE,145,TRUE,53.591073,10.029305,14.1,0,92,20783.7,85.2,93.6,2578,7930
14,FALSE,FALSE,26,TRUE,53.591118,10.029495,14,0,78,20797.2,85.2,93.6,2579,7931
14,FALSE,FALSE,20,TRUE,53.591164,10.029672,13.8,0,59,20810,85.2,93.6,2580,7932
14,FALSE,FALSE,19,TRUE,53.591213,10.029838,13.4,-0.4,56,20822.3,85.2,93.6,2581,7933
14,FALSE,FALSE,17,TRUE,53.591272,10.029969,12.8,-0.5,50,20833.2,85.2,93.6,2582,7934
14,FALSE,FALSE,15,TRUE,53.591337,10.030073,11.9,-0.6,45,20843.1,85,93.6,2583,7935
14,FALSE,FALSE,14,TRUE,53.5914,10.030144,10.9,-0.7,37,20851.7,85,93.6,2584,7936
14,FALSE,FALSE,15,TRUE,53.591446,10.030189,9.5,0,28,20857.6,85,93.6,2585,7937
14,FALSE,FALSE,15,TRUE,53.591484,10.03022,8,0,20,20862.3,85,93.6,2586,7938
14,FALSE,FALSE,43,TRUE,53.591507,10.030256,6.6,0,22,20866,85,93.6,2587,7939
14,FALSE,FALSE,78,TRUE,53.591517,10.030296,5.2,0,28,20869,85,93.6,2588,7940
14,FALSE,FALSE,327,TRUE,53.591499,10.030317,4.2,0,38,20872.6,85,93.6,2589,7941
14,FALSE,FALSE,776,TRUE,53.591442,10.030288,4.3,-0.8,70,20879.2,85,93.6,2590,7942
14,FALSE,FALSE,862,TRUE,53.59139,10.030216,4.9,-0.6,87,20886.7,85,93.6,2591,7943
14,FALSE,FALSE,941,TRUE,53.591346,10.030113,5.9,-0.5,98,20895.3,84.8,93.6,2592,7944
14,FALSE,FALSE,845,TRUE,53.591298,10.029988,7.2,-0.5,98,20905,84.8,93.6,2593,7945
14,FALSE,FALSE,886,TRUE,53.591244,10.029845,8.7,0,100,20916.2,84.8,93.6,2594,7946
14,FALSE,FALSE,902,TRUE,53.591192,10.029683,9.9,0,101,20928.5,84.8,93.6,2595,7947
14,FALSE,FALSE,877,TRUE,53.591151,10.029509,10.8,-0.4,102,20940.9,84.8,93.6,2596,7948
14,FALSE,FALSE,831,TRUE,53.591113,10.029342,11.5,-0.4,104,20952.8,84.8,93.6,2597,7949
14,FALSE,FALSE,671,TRUE,53.591091,10.029167,11.9,0,107,20964.7,84.6,93.6,2598,7950
14,FALSE,FALSE,476,TRUE,53.591056,10.028976,12.4,0,109,20978,84.6,93.6,2599,7951
14,FALSE,FALSE,490,TRUE,53.591023,10.028779,12.6,0.4,109,20991.4,84.8,93.6,2600,7952
14,FALSE,FALSE,439,TRUE,53.591,10.028604,12.5,0.4,110,21003.3,84.8,93.6,2601,7953
14,FALSE,FALSE,259,TRUE,53.590985,10.028398,12.9,0.4,109,21017.1,84.8,93.6,2602,7954
14,FALSE,FALSE,277,TRUE,53.590973,10.028197,13.2,0.8,102,21030.5,84.8,93.6,2603,7955
14,FALSE,FALSE,253,TRUE,53.59096,10.028019,12.9,0.8,101,21042.3,85,93.6,2604,7956
14,FALSE,FALSE,290,TRUE,53.590961,10.027833,12.7,1.2,100,21054.7,85.2,93.6,2605,7957
14,FALSE,FALSE,415,TRUE,53.590971,10.027634,12.9,0.8,100,21067.9,85.2,93.6,2606,7958
14,FALSE,FALSE,363,TRUE,53.590978,10.027448,12.6,0.4,101,21080.3,85.4,93.6,2607,7959
14,FALSE,FALSE,286,TRUE,53.590987,10.027251,12.6,0.4,101,21093.4,85.4,93.6,2608,7960
14,FALSE,FALSE,122,TRUE,53.59101,10.027059,12.8,0,95,21106.3,85.4,93.6,2609,7961
14,FALSE,FALSE,309,TRUE,53.591036,10.026861,13,0,91,21119.7,85.4,93.6,2610,7962
14,FALSE,FALSE,429,TRUE,53.591059,10.026664,13,-0.4,101,21133,85.4,93.6,2611,7963
14,FALSE,FALSE,460,TRUE,53.59108,10.026461,13.3,-0.4,103,21146.6,85.4,93.6,2612,7964
14,FALSE,FALSE,462,TRUE,53.591094,10.026262,13.3,-0.4,104,21159.9,85.2,93.6,2613,7965
14,FALSE,FALSE,449,TRUE,53.591106,10.026066,13.3,-0.4,105,21173,85.2,93.6,2614,7966
14,FALSE,FALSE,436,TRUE,53.591122,10.02587,13.3,0,106,21186.2,85.2,93.6,2615,7967
14,FALSE,FALSE,261,TRUE,53.59115,10.02568,13.2,0,107,21199.1,85.2,93.6,2616,7968
14,FALSE,FALSE,244,TRUE,53.591169,10.02549,13,0,104,21211.8,85.2,93.6,2617,7969
14,FALSE,FALSE,329,TRUE,53.591187,10.02529,13.1,0.4,107,21225.2,85.2,93.6,2618,7970
14,FALSE,FALSE,275,TRUE,53.591202,10.025091,13.1,0.4,106,21238.6,85.2,93.6,2619,7971
14,FALSE,FALSE,361,TRUE,53.591218,10.024878,13.3,0.4,106,21252.8,85.4,93.6,2620,7972
14,FALSE,FALSE,182,TRUE,53.591234,10.024672,13.5,0.4,104,21266.5,85.4,93.6,2621,7973
14,FALSE,FALSE,152,TRUE,53.591241,10.024476,13.6,0,95,21279.6,85.4,93.6,2622,7974
14,FALSE,FALSE,244,TRUE,53.591244,10.024271,13.6,0.4,102,21293.1,85.4,93.6,2623,7975
14,FALSE,FALSE,297,TRUE,53.591246,10.024078,13.5,0.4,103,21305.9,85.4,93.6,2624,7976
14,FALSE,FALSE,420,TRUE,53.591254,10.023883,13.2,0.4,102,21318.8,85.6,93.6,2625,7977
14,FALSE,FALSE,416,TRUE,53.59127,10.023685,13.1,0,103,21332.1,85.6,93.6,2626,7978
14,FALSE,FALSE,400,TRUE,53.591298,10.023488,13.2,0,103,21345.6,85.6,93.6,2627,7979
14,FALSE,FALSE,357,TRUE,53.591332,10.023296,13.2,0,104,21358.9,85.4,93.6,2628,7980
14,FALSE,FALSE,293,TRUE,53.591378,10.023105,13.3,0,103,21372.5,85.6,93.6,2629,7981
14,FALSE,FALSE,357,TRUE,53.591422,10.022928,13.3,0.8,102,21385.1,85.6,93.6,2630,7982
14,FALSE,FALSE,266,TRUE,53.591458,10.022747,13.1,0.8,102,21397.8,85.6,93.6,2631,7983
14,FALSE,FALSE,390,TRUE,53.59149,10.022569,12.9,1.2,101,21410.2,85.8,93.6,2632,7984
14,FALSE,FALSE,299,TRUE,53.591527,10.022393,12.7,1.6,101,21422.5,86,93.6,2633,7985
14,FALSE,FALSE,236,TRUE,53.591558,10.022209,12.5,1.2,100,21435.1,86.2,93.6,2634,7986
14,FALSE,FALSE,183,TRUE,53.591578,10.022025,12.5,1.2,98,21447.6,86.4,93.6,2635,7987
14,FALSE,FALSE,248,TRUE,53.591599,10.021839,12.5,1.2,97,21460.1,86.4,93.6,2636,7988
14,FALSE,FALSE,291,TRUE,53.591614,10.021657,12.4,0.8,97,21472.2,86.6,95.6,2637,7989
14,FALSE,FALSE,438,TRUE,53.591628,10.021471,12.4,0.8,97,21484.6,86.8,95.8,2638,7990
14,FALSE,FALSE,420,TRUE,53.591637,10.021295,12.3,0.8,99,21496.4,86.8,95.8,2639,7991
14,FALSE,FALSE,395,TRUE,53.591636,10.021118,12.1,0.8,99,21508.1,86.8,95.8,2640,7992
14,FALSE,FALSE,416,TRUE,53.591633,10.020932,12.1,1.2,98,21520.4,87,96,2641,7993
14,FALSE,FALSE,379,TRUE,53.591632,10.020744,12.1,1.7,98,21532.9,87.2,96.2,2642,7994
14,FALSE,FALSE,344,TRUE,53.591628,10.020568,12,1.3,98,21544.5,87.4,96.4,2643,7995
14,FALSE,FALSE,269,TRUE,53.591626,10.020392,11.9,1.3,97,21556.1,87.6,96.6,2644,7996
14,FALSE,FALSE,278,TRUE,53.591631,10.020223,11.9,1.3,95,21567.4,87.6,96.6,2645,7997
14,FALSE,FALSE,162,TRUE,53.591637,10.020052,11.7,1.4,93,21578.8,87.8,96.8,2646,7998
14,FALSE,FALSE,283,TRUE,53.591638,10.019884,11.4,1.8,91,21589.9,88,97,2647,7999
14,FALSE,FALSE,484,TRUE,53.59164,10.019725,11.2,2.2,91,21600.4,88.2,97.2,2648,8000
14,FALSE,FALSE,433,TRUE,53.591634,10.019547,11.2,2.1,92,21612.3,88.4,97.4,2649,8001
14,FALSE,FALSE,441,TRUE,53.591612,10.019359,11.5,2.1,92,21625,88.8,97.8,2650,8002
14,FALSE,FALSE,310,TRUE,53.591605,10.019184,11.6,2.1,93,21636.7,89,98,2651,8003
14,FALSE,FALSE,275,TRUE,53.591602,10.019006,11.7,1.6,92,21648.4,89.2,98.2,2652,8004
14,FALSE,FALSE,393,TRUE,53.591602,10.018819,12.1,1.6,91,21660.8,89.4,98.4,2653,8005
14,FALSE,FALSE,309,TRUE,53.591604,10.018619,12.4,1.6,93,21674.1,89.6,98.6,2654,8006
14,FALSE,FALSE,318,TRUE,53.591615,10.018451,12.1,1.3,96,21685.3,89.8,98.8,2655,8007
15,FALSE,FALSE,416,TRUE,53.591633,10.018273,12.1,1.3,96,21697.3,90,99,2656,8008
15,FALSE,FALSE,533,TRUE,53.591649,10.01811,12,1.8,96,21708.2,90,99,2657,8009
15,FALSE,FALSE,558,TRUE,53.591666,10.01795,11.6,1.4,98,21719,90.2,99.2,2658,8010
15,FALSE,FALSE,500,TRUE,53.59168,10.017782,11.2,1.8,99,21730.2,90.6,99.6,2659,8011
15,FALSE,FALSE,455,TRUE,53.591697,10.017613,11.3,1.7,100,21741.6,90.6,99.6,2660,8012
15,FALSE,FALSE,78,TRUE,53.59171,10.017439,11.2,1.8,86,21753.2,90.8,99.8,2661,8013
15,FALSE,FALSE,218,TRUE,53.591727,10.017266,11.3,2.2,94,21764.8,91,100,2662,8014
15,FALSE,FALSE,130,TRUE,53.59174,10.017101,11.4,2.3,95,21775.8,91.4,100.4,2663,8015
15,FALSE,FALSE,228,TRUE,53.591756,10.016934,11.4,2.3,91,21787,91.6,100.6,2664,8016
15,FALSE,FALSE,384,TRUE,53.591761,10.01678,11.1,1.8,93,21797.2,91.8,100.8,2665,8017
15,FALSE,FALSE,284,TRUE,53.591769,10.016613,11,1.9,94,21808.3,92,101,2666,8018
15,FALSE,FALSE,285,TRUE,53.591783,10.016446,10.9,1.8,93,21819.5,92.2,101.2,2667,8019
15,FALSE,FALSE,367,TRUE,53.5918,10.016288,10.9,1.8,93,21830.1,92.4,101.4,2668,8020
15,FALSE,FALSE,105,TRUE,53.591814,10.016129,10.8,1.9,86,21840.8,92.6,101.6,2669,8021
15,FALSE,FALSE,71,TRUE,53.591834,10.015967,10.9,1.5,63,21851.7,92.8,101.8,2670,8022
15,FALSE,FALSE,36,TRUE,53.591848,10.015816,10.7,2,39,21861.8,93,102,2671,8023
15,FALSE,FALSE,164,TRUE,53.591867,10.015679,10.3,2.1,42,21871.2,93,102,2672,8024
15,FALSE,FALSE,331,TRUE,53.591888,10.015552,10,1.7,83,21880,93.4,102.4,2673,8025
15,FALSE,FALSE,211,TRUE,53.591926,10.015429,9.7,2.2,77,21889.2,93.6,102.6,2674,8026
15,FALSE,FALSE,169,TRUE,53.591985,10.015354,9.2,1.6,60,21897.8,93.6,102.6,2675,8027
15,FALSE,FALSE,457,TRUE,53.59207,10.015334,9.1,1,61,21907.2,93.8,102.8,2676,8028
15,FALSE,FALSE,840,TRUE,53.592161,10.015342,9.3,1.4,90,21917.5,94,103,2677,8029
15,FALSE,FALSE,832,TRUE,53.59226,10.015359,9.7,0.9,100,21928.7,94,103,2678,8030
15,FALSE,FALSE,768,TRUE,53.592362,10.015368,10.2,0.9,101,21940.1,94.2,103.2,2679,8031
15,FALSE,FALSE,560,TRUE,53.592469,10.015352,10.8,1.2,104,21952,94.2,103.2,2680,8032
15,FALSE,FALSE,294,TRUE,53.592577,10.015318,11.4,1.2,105,21964.3,94.4,103.4,2681,8033
15,FALSE,FALSE,243,TRUE,53.59269,10.01527,11.9,1.6,102,21977.2,94.6,103.6,2682,8034
15,FALSE,FALSE,436,TRUE,53.592798,10.015212,12.2,1.6,101,21989.7,94.8,103.8,2683,8035
15,FALSE,FALSE,498,TRUE,53.592891,10.015135,12.2,2,102,22001.3,95,104,2684,8036
15,FALSE,FALSE,471,TRUE,53.592989,10.015043,12.4,1.6,104,22013.8,95.2,104.2,2685,8037
15,FALSE,FALSE,439,TRUE,53.593088,10.014947,12.4,1.6,104,22026.5,95.6,104.6,2686,8038
15,FALSE,FALSE,390,TRUE,53.59319,10.014852,12.4,1.6,105,22039.4,95.6,104.6,2687,8039
15,FALSE,FALSE,270,TRUE,53.593282,10.014753,12.4,0.8,103,22051.6,95.8,104.8,2688,8040
15,FALSE,FALSE,173,TRUE,53.593371,10.014654,12.4,1.3,100,22063.5,96,105,2689,8041
15,FALSE,FALSE,195,TRUE,53.593456,10.014542,12.4,1.3,95,22075.7,96,105,2690,8042
15,FALSE,FALSE,217,TRUE,53.593538,10.014434,12.1,1.3,91,22087.2,96.2,105.2,2691,8043
15,FALSE,FALSE,310,TRUE,53.59362,10.014324,11.9,1.7,94,22098.9,96.4,105.4,2692,8044
15,FALSE,FALSE,439,TRUE,53.593706,10.014214,11.9,1.3,100,22111,96.6,105.6,2693,8045
15,FALSE,FALSE,336,TRUE,53.593795,10.014106,11.9,1.2,101,22123.2,96.8,105.8,2694,8046
15,FALSE,FALSE,360,TRUE,53.59388,10.014006,11.8,1.3,100,22134.8,96.8,105.8,2695,8047
15,FALSE,FALSE,341,TRUE,53.593971,10.013905,11.9,0.9,100,22146.9,97,106,2696,8048
15,FALSE,FALSE,260,TRUE,53.594056,10.013804,11.9,1.3,99,22158.4,97.2,106.2,2697,8049
15,FALSE,FALSE,397,TRUE,53.594133,10.013705,11.6,1.4,99,22169.2,97.2,106.2,2698,8050
15,FALSE,FALSE,422,TRUE,53.594208,10.013611,11.3,1,100,22179.8,97.4,106.4,2699,8051
15,FALSE,FALSE,435,TRUE,53.594287,10.013532,11.1,1,101,22190.1,97.6,106.6,2700,8052
15,FALSE,FALSE,407,TRUE,53.594372,10.01346,10.7,0.9,102,22200.5,97.6,106.6,2701,8053
15,FALSE,FALSE,473,TRUE,53.594462,10.013399,10.6,0.4,103,22211.3,97.6,106.6,2702,8054
15,FALSE,FALSE,199,TRUE,53.59456,10.013339,10.7,0.4,98,22222.9,97.8,106.8,2703,8055
15,FALSE,FALSE,221,TRUE,53.594668,10.013297,11.1,0.4,97,22235.3,97.8,106.8,2704,8056
15,FALSE,FALSE,232,TRUE,53.594775,10.01326,11.5,0,103,22247.5,97.8,106.8,2705,8057
15,FALSE,FALSE,74,TRUE,53.594883,10.013242,11.8,0,88,22259.6,97.8,106.8,2706,8058
15,FALSE,FALSE,20,TRUE,53.594983,10.013225,11.9,0,61,22270.8,97.8,106.8,2707,8059
15,FALSE,FALSE,14,TRUE,53.595084,10.013232,11.8,0,44,22282.1,97.8,106.8,2708,8060
15,FALSE,FALSE,14,TRUE,53.595175,10.013252,11.4,0.5,41,22292.3,97.8,106.8,2709,8061
15,FALSE,FALSE,10,TRUE,53.595257,10.013277,10.8,0.6,30,22301.3,97.8,106.8,2710,8062
15,FALSE,FALSE,7,TRUE,53.595326,10.013311,9.9,0.7,20,22309.2,98,107,2711,8063
15,FALSE,FALSE,3,TRUE,53.595389,10.013348,9.2,0.8,9,22316.7,98,107,2712,8064
15,FALSE,FALSE,0,TRUE,53.595439,10.013382,8.1,0,0,22322.8,98,107,2713,8065
15,FALSE,FALSE,3,TRUE,53.595476,10.013408,7,0,10,22327.4,98,107,2714,8066
15,FALSE,FALSE,13,TRUE,53.595506,10.013434,6,0,15,22331.1,98,107,2715,8067
15,FALSE,FALSE,21,TRUE,53.595525,10.013473,5.1,0,18,22334.6,98,107,2716,8068
15,FALSE,FALSE,30,TRUE,53.595538,10.01351,4.2,0,21,22337.6,98,107,2717,8069
