time,cadence,heartrate,km,kph,nm,power,altitude,lon,lat,headwind,grade,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,92,0,0.0066,31.3632,0,345,17.6,10.02225436,53.59219666,0,-6.0606,-255,0,-255,0,0,0,0,0,0,0,0
2,98,0,0.01375,31.3848,0,346,17.2,10.02221036,53.59213798,0,-5.5944,-255,0,-255,0,0,0,0,0,0,0,0
3,103,0,0.02297,32.364,0,295,16.6,10.02215194,53.59206179,0,-6.5076,-255,0,-255,0,0,0,0,0,0,0,0
4,86,0,0.03285,32.9112,0,124,16,10.02208706,53.59198208,0,-6.07288,-255,0,-255,0,0,0,0,0,0,0,0
5,51,0,0.04201,29.3976,0,22,15.4,10.02203082,53.59190698,0,-6.55022,-255,0,-255,0,0,0,0,0,0,0,0
6,32,0,0.05034,25.3548,0,14,14.6,10.02199586,53.59183489,0,-9.60383,-255,0,-255,0,0,0,0,0,0,0,0
7,13,0,0.05768,21.9384,0,6,14.2,10.02200098,53.59176985,0,-5.4496,-255,0,-255,0,0,0,0,0,0,0,0
8,10,0,0.06394,19.656,0,4,14,10.02204155,53.59172241,0,-3.19488,-255,0,-255,0,0,0,0,0,0,0,0
9,38,0,0.06969,21.3948,0,175,14,10.02211581,53.59169818,0,0,-255,0,-255,0,0,0,0,0,0,0,0
10,63,0,0.077,28.4184,0,389,13.8,10.02222226,53.59168117,0,-5.177,-255,0,-255,0,0,0,0,0,0,0,0
11,77,0,0.0855,31.2228,0,615,13.6,10.02234572,53.59165829,0,-4.80623,-255,0,-255,0,0,0,0,0,0,0,0
12,85,0,0.09434,31.9968,0,766,13.6,10.02247363,53.59163457,0,-4.24679,-255,0,-255,0,0,0,0,0,0,0,0
13,86,0,0.10384,35.19,0,728,13.4,10.02260967,53.59160867,0,-3.80656,-255,0,-255,0,0,0,0,0,0,0,0
14,89,0,0.11377,36.0612,0,703,12.8,10.02275292,53.59158318,0,-3.8035,-255,0,-255,0,0,0,0,0,0,0,0
15,92,0,0.12415,38.1204,0,679,12,10.02289767,53.59154714,0,-3.91919,-255,0,-255,0,0,0,0,0,0,0,0
16,96,0,0.13478,41.004,0,731,11,10.02303883,53.59150364,0,-3.89954,-255,0,-255,0,0,0,0,0,0,0,0
17,101,0,0.14637,43.4304,0,766,10.2,10.02319238,53.59145226,0,-4.04483,-255,0,-255,0,0,0,0,0,0,0,0
18,103,0,0.15943,45.2052,0,661,9.2,10.02336849,53.59139954,0,-4.49104,-255,0,-255,0,0,0,0,0,0,0,0
19,104,0,0.17226,45.7164,0,554,9,10.02355071,53.5913619,0,-4.64693,-255,0,-255,0,0,0,0,0,0,0,0
20,106,0,0.18586,45.8208,0,518,9,10.02374617,53.59132486,0,-4.37333,-255,0,-255,0,0,0,0,0,0,0,0
21,108,0,0.19943,47.8152,0,483,9,10.02394533,53.59129594,0,-4.13803,-255,0,-255,0,0,0,0,0,0,0,0
22,104,0,0.21335,48.15,0,456,8.6,10.0241527,53.59127381,0,-4.42539,-255,0,-255,0,0,0,0,0,0,0,0
23,104,0,0.22754,49.1544,0,473,8.6,10.02436518,53.59125654,0,-4.21486,-255,0,-255,0,0,0,0,0,0,0,0
24,103,0,0.24196,49.176,0,488,8.6,10.02458202,53.59124598,0,-3.61063,-255,0,-255,0,0,0,0,0,0,0,0
25,100,0,0.25671,50.0112,0,467,9,10.02480389,53.59123676,0,-2.56874,-255,0,-255,0,0,0,0,0,0,0,0
26,101,0,0.27112,51.3648,0,484,9.6,10.02501964,53.59122067,0,-1.21162,-255,0,-255,0,0,0,0,0,0,0,0
27,102,0,0.28581,51.2748,0,497,10.8,10.02523983,53.59120307,0,0.295508,-255,0,-255,0,0,0,0,0,0,0,0
28,103,0,0.30039,50.9724,0,476,11.6,10.02545835,53.59118991,0,1.6099,-255,0,-255,0,0,0,0,0,0,0,0
29,102,0,0.31434,50.6808,0,516,12.2,10.02566638,53.59116954,0,2.19589,-255,0,-255,0,0,0,0,0,0,0,0
30,104,0,0.32851,51.9264,0,496,12.6,10.02587568,53.59114263,0,2.47818,-255,0,-255,0,0,0,0,0,0,0,0
31,104,0,0.34269,50.418,0,477,12.4,10.0260859,53.59111858,0,2.33714,-255,0,-255,0,0,0,0,0,0,0,0
32,104,0,0.35732,50.5872,0,462,11.6,10.02630534,53.59110391,0,2.07767,-255,0,-255,0,0,0,0,0,0,0,0
33,104,0,0.37154,50.184,0,457,11.4,10.02651849,53.59108991,0,1.93702,-255,0,-255,0,0,0,0,0,0,0,0
34,103,0,0.38626,50.238,0,444,10.6,10.02673793,53.59106786,0,1.39355,-255,0,-255,0,0,0,0,0,0,0,0
35,104,0,0.40123,50.8824,0,457,10.8,10.02696147,53.59104792,0,1.25596,-255,0,-255,0,0,0,0,0,0,0,0
36,103,0,0.4158,51.2568,0,458,11.6,10.02717873,53.59102671,0,1.38866,-255,0,-255,0,0,0,0,0,0,0,0
37,103,0,0.43026,49.4496,0,441,11.6,10.02739574,53.5910107,0,0.571774,-255,0,-255,0,0,0,0,0,0,0,0
38,97,0,0.44418,50.7816,0,416,11.4,10.02760285,53.59099159,0,-0.120602,-255,0,-255,0,0,0,0,0,0,0,0
39,95,0,0.45839,51.012,0,466,11,10.02781567,53.59097508,0,-0.832201,-255,0,-255,0,0,0,0,0,0,0,0
40,95,0,0.47295,50.7888,0,443,11,10.02803511,53.59096996,0,-1.11449,-255,0,-255,0,0,0,0,0,0,0,0
41,98,0,0.48743,51.4836,0,434,10.4,10.02825388,53.59097457,0,-1.38781,-255,0,-255,0,0,0,0,0,0,0,0
42,101,0,0.50152,49.8636,0,429,11,10.02846602,53.59098304,0,-0.415153,-255,0,-255,0,0,0,0,0,0,0,0
43,102,0,0.51581,50.2164,0,435,11,10.02867985,53.5909962,0,-0.274506,-255,0,-255,0,0,0,0,0,0,0,0
44,102,0,0.53024,51.0012,0,426,11,10.02889509,53.59101766,0,0.268973,-255,0,-255,0,0,0,0,0,0,0,0
45,102,0,0.54433,48.528,0,403,11,10.02910179,53.59104968,0,0.135373,-255,0,-255,0,0,0,0,0,0,0,0
46,102,0,0.55854,49.7772,0,389,11,10.02930463,53.59108983,0,-0.413701,-255,0,-255,0,0,0,0,0,0,0,0
47,102,0,0.5735,49.6296,0,376,11.8,10.02951443,53.5911402,0,0.12106,-255,0,-255,0,0,0,0,0,0,0,0
48,106,0,0.58733,48.7512,0,286,11.8,10.02969984,53.59119561,0,0.264739,-255,0,-255,0,0,0,0,0,0,0,0
49,95,0,0.60151,47.3616,0,138,11.6,10.029872,53.5912718,0,0.405187,-255,0,-255,0,0,0,0,0,0,0,0
50,73,0,0.61425,41.5476,0,38,11.2,10.03001383,53.59134816,0,0.0912145,-255,0,-255,0,0,0,0,0,0,0,0
51,53,0,0.62564,32.7276,0,34,11,10.03013285,53.59142351,0,0.329987,-255,0,-255,0,0,0,0,0,0,0,0
52,32,0,0.6339,22.4172,0,22,10.4,10.03019278,53.59148738,0,-0.822239,-255,0,-255,0,0,0,0,0,0,0,0
53,9,0,0.63975,20.4696,0,6,9.8,10.03024433,53.59152946,0,-1.84788,-255,0,-255,0,0,0,0,0,0,0,0
54,12,0,0.64353,16.4304,0,0,9.6,10.03029378,53.59153625,0,-2.37698,-255,0,-255,0,0,0,0,0,0,0,0
55,32,0,0.64683,14.5728,0,128,9.8,10.03030652,53.59150834,0,-1.77092,-255,0,-255,0,0,0,0,0,0,0,0
56,51,0,0.65246,21.5208,0,345,10.2,10.03027652,53.59146282,0,-1.06044,-255,0,-255,0,0,0,0,0,0,0,0
57,61,0,0.65914,22.1544,0,522,10.8,10.03021575,53.5914168,0,-0.696995,-255,0,-255,0,0,0,0,0,0,0,0
58,71,0,0.66612,23.2956,0,692,11,10.03014148,53.59137163,0,-0.410461,-255,0,-255,0,0,0,0,0,0,0,0
59,80,0,0.67369,26.6256,0,714,11.4,10.03005188,53.59132905,0,0.258983,-255,0,-255,0,0,0,0,0,0,0,0
60,85,0,0.6831,32.0796,0,736,11.4,10.02993202,53.59128345,0,0.572955,-255,0,-255,0,0,0,0,0,0,0,0
61,90,0,0.6932,35.2548,0,765,11.6,10.02980042,53.59123827,0,0.946569,-255,0,-255,0,0,0,0,0,0,0,0
62,94,0,0.70386,37.746,0,769,11.8,10.029655,53.59119594,0,1.86058,-255,0,-255,0,0,0,0,0,0,0,0
63,94,0,0.71619,42.6204,0,701,11.6,10.02948711,53.5911495,0,2.72401,-255,0,-255,0,0,0,0,0,0,0,0
64,93,0,0.72957,46.6272,0,700,11,10.02930103,53.59110089,0,2.80468,-255,0,-255,0,0,0,0,0,0,0,0
65,93,0,0.7428,47.4912,0,703,11,10.02911395,53.5910599,0,2.19862,-255,0,-255,0,0,0,0,0,0,0,0
66,94,0,0.75562,46.6128,0,772,11,10.02893223,53.59102109,0,1.48814,-255,0,-255,0,0,0,0,0,0,0,0
67,97,0,0.76926,48.33,0,696,11,10.02873575,53.59098312,0,0.589935,-255,0,-255,0,0,0,0,0,0,0,0
68,98,0,0.78201,46.4796,0,666,11,10.02854624,53.59096276,0,0.303401,-255,0,-255,0,0,0,0,0,0,0,0
69,99,0,0.7948,46.1484,0,533,10.6,10.02835429,53.59095303,0,-0.537743,-255,0,-255,0,0,0,0,0,0,0,0
70,106,0,0.80765,46.3932,0,526,10.4,10.0281605,53.59094834,0,-0.693386,-255,0,-255,0,0,0,0,0,0,0,0
71,106,0,0.82006,45.2772,0,459,11,10.02797275,53.59094239,0,-0.407924,-255,0,-255,0,0,0,0,0,0,0,0
72,109,0,0.83238,44.3016,0,483,11,10.02778709,53.59094323,0,-0.595541,-255,0,-255,0,0,0,0,0,0,0,0
73,107,0,0.84507,45.3384,0,477,11.2,10.02759556,53.59094867,0,-0.27573,-255,0,-255,0,0,0,0,0,0,0,0
74,107,0,0.85743,44.0568,0,483,11,10.02741016,53.59096183,0,0.0108891,-255,0,-255,0,0,0,0,0,0,0,0
75,101,0,0.86955,44.5428,0,488,11.4,10.02722994,53.59098002,0,0.340922,-255,0,-255,0,0,0,0,0,0,0,0
76,102,0,0.88187,43.7832,0,495,10.8,10.02704605,53.59099444,0,-0.146093,-255,0,-255,0,0,0,0,0,0,0,0
77,102,0,0.89458,45.5112,0,466,10.2,10.02685511,53.59100676,0,-0.618161,-255,0,-255,0,0,0,0,0,0,0,0
78,102,0,0.90833,47.5956,0,473,10.4,10.02664883,53.59102269,0,-0.472707,-255,0,-255,0,0,0,0,0,0,0,0
79,103,0,0.92293,45.8064,0,480,11,10.02643023,53.5910418,0,0.250994,-255,0,-255,0,0,0,0,0,0,0,0
80,99,0,0.9362,45.7668,0,418,11.2,10.02623275,53.59106141,0,0.557353,-255,0,-255,0,0,0,0,0,0,0,0
81,98,0,0.94962,45.756,0,395,12,10.02603452,53.59108555,0,0.669997,-255,0,-255,0,0,0,0,0,0,0,0
82,97,0,0.9631,45.8712,0,382,12.4,10.02583553,53.59111229,0,0.966732,-255,0,-255,0,0,0,0,0,0,0,0
83,97,0,0.97694,46.6092,0,336,11.8,10.02563152,53.59113819,0,0.375601,-255,0,-255,0,0,0,0,0,0,0,0
84,96,0,0.99112,47.7288,0,271,11.2,10.02542037,53.59115764,0,0.114281,-255,0,-255,0,0,0,0,0,0,0,0
85,96,0,1.00418,48.1572,0,185,10.6,10.02522416,53.59116744,0,-0.675168,-255,0,-255,0,0,0,0,0,0,0,0
86,96,0,1.0186,47.2968,0,172,9.6,10.02500866,53.5911868,0,-0.881638,-255,0,-255,0,0,0,0,0,0,0,0
87,98,0,1.03297,45.8604,0,204,9,10.024794,53.59120516,0,-0.827106,-255,0,-255,0,0,0,0,0,0,0,0
88,99,0,1.04627,45.9108,0,164,8.8,10.02459417,53.5912179,0,-1.12294,-255,0,-255,0,0,0,0,0,0,0,0
89,99,0,1.05913,45.3348,0,131,8.6,10.02440013,53.59122159,0,-1.68942,-255,0,-255,0,0,0,0,0,0,0,0
90,98,0,1.07203,43.0704,0,190,8.6,10.02420508,53.59122637,0,-1.84013,-255,0,-255,0,0,0,0,0,0,0,0
91,98,0,1.08446,44.2008,0,248,9,10.02401817,53.59123467,0,-2.11446,-255,0,-255,0,0,0,0,0,0,0,0
92,96,0,1.09748,44.7264,0,300,9,10.02382312,53.59124883,0,-2.41119,-255,0,-255,0,0,0,0,0,0,0,0
93,96,0,1.11028,44.1468,0,256,9,10.02363319,53.59127087,0,-1.97767,-255,0,-255,0,0,0,0,0,0,0,0
94,93,0,1.12331,43.6968,0,180,8.8,10.02344032,53.59129334,0,-1.70802,-255,0,-255,0,0,0,0,0,0,0,0
95,88,0,1.13579,45.378,0,87,9.2,10.02326002,53.59132754,0,-0.928096,-255,0,-255,0,0,0,0,0,0,0,0
96,91,0,1.14737,42.8256,0,145,9.8,10.02309683,53.59136316,0,0.283526,-255,0,-255,0,0,0,0,0,0,0,0
97,95,0,1.1591,42.336,0,171,10.8,10.02293481,53.59140532,0,1.55358,-255,0,-255,0,0,0,0,0,0,0,0
98,95,0,1.17083,42.3108,0,156,11.8,10.02277044,53.59144555,0,2.55646,-255,0,-255,0,0,0,0,0,0,0,0
99,94,0,1.18246,41.5476,0,186,12.4,10.02260531,53.59147942,0,3.22789,-255,0,-255,0,0,0,0,0,0,0,0
100,94,0,1.19342,39.2868,0,288,12.6,10.02244773,53.59150993,0,3.41037,-255,0,-255,0,0,0,0,0,0,0,0
101,95,0,1.20438,39.4344,0,348,12.6,10.02228848,53.59153792,0,3.08857,-255,0,-255,0,0,0,0,0,0,0,0
102,100,0,1.21545,40.0896,0,385,12.6,10.0221252,53.59155779,0,3.08857,-255,0,-255,0,0,0,0,0,0,0,0
103,101,0,1.22675,41.2128,0,428,12.8,10.0219594,53.59158067,0,3.26556,-255,0,-255,0,0,0,0,0,0,0,0
104,101,0,1.23852,41.5944,0,455,12.4,10.02178565,53.59160263,0,3.07921,-255,0,-255,0,0,0,0,0,0,0,0
105,98,0,1.24943,41.9724,0,474,12.4,10.02162228,53.59161688,0,2.7587,-255,0,-255,0,0,0,0,0,0,0,0
106,103,0,1.26083,43.542,0,505,12.4,10.02145079,53.59161629,0,2.24056,-255,0,-255,0,0,0,0,0,0,0,0
107,101,0,1.27301,43.4844,0,507,13.2,10.02126748,53.5916261,0,2.04486,-255,0,-255,0,0,0,0,0,0,0,0
108,98,0,1.28491,43.2468,0,403,13.8,10.02108794,53.59163155,0,1.69655,-255,0,-255,0,0,0,0,0,0,0,0
109,96,0,1.29726,42.1092,0,480,14.2,10.02090219,53.59164211,0,1.50453,-255,0,-255,0,0,0,0,0,0,0,0
110,95,0,1.30988,41.6592,0,464,14.2,10.02071193,53.59164806,0,1.32205,-255,0,-255,0,0,0,0,0,0,0,0
111,96,0,1.32202,40.4496,0,489,14.8,10.02052903,53.59164647,0,1.81629,-255,0,-255,0,0,0,0,0,0,0,0
112,97,0,1.33376,40.3956,0,466,15.2,10.02035201,53.59163708,0,2.157,-255,0,-255,0,0,0,0,0,0,0,0
113,96,0,1.34528,40.518,0,480,15.2,10.02018009,53.59162518,0,1.98001,-255,0,-255,0,0,0,0,0,0,0,0
114,97,0,1.35764,42.4296,0,501,14.6,10.01999326,53.59162518,0,1.83442,-255,0,-255,0,0,0,0,0,0,0,0
115,98,0,1.36994,43.9344,0,479,14,10.01980743,53.59162434,0,1.34662,-255,0,-255,0,0,0,0,0,0,0,0
116,97,0,1.38258,44.3592,0,452,14,10.01961658,53.59162141,0,1.34662,-255,0,-255,0,0,0,0,0,0,0,0
117,98,0,1.39542,44.4672,0,445,13.8,10.01942287,53.59162141,0,0.534033,-255,0,-255,0,0,0,0,0,0,0,0
118,97,0,1.40878,44.2008,0,454,13.8,10.01922146,53.59162141,0,0.0298323,-255,0,-255,0,0,0,0,0,0,0,0
119,97,0,1.42189,43.3764,0,422,14.6,10.01902389,53.59162484,0,0.316167,-255,0,-255,0,0,0,0,0,0,0,0
120,98,0,1.43534,45.432,0,403,15.4,10.01882197,53.59163918,0,0.910965,-255,0,-255,0,0,0,0,0,0,0,0
121,98,0,1.44906,46.7172,0,406,16.2,10.01861561,53.59165058,0,0.999818,-255,0,-255,0,0,0,0,0,0,0,0
122,98,0,1.46242,45.6552,0,399,17,10.01841461,53.59166122,0,1.25791,-255,0,-255,0,0,0,0,0,0,0,0
123,98,0,1.47534,44.5464,0,380,17.8,10.01822032,53.59166885,0,1.8771,-255,0,-255,0,0,0,0,0,0,0,0
124,97,0,1.48817,43.578,0,357,18,10.01802695,53.59167807,0,2.51842,-255,0,-255,0,0,0,0,0,0,0,0
125,95,0,1.50099,44.2188,0,339,18,10.01783442,53.59169257,0,3.00623,-255,0,-255,0,0,0,0,0,0,0,0
126,95,0,1.51323,43.4196,0,325,18,10.01765186,53.59170531,0,3.00623,-255,0,-255,0,0,0,0,0,0,0,0
127,96,0,1.52577,42.5448,0,316,18,10.01746436,53.59172224,0,3.16199,-255,0,-255,0,0,0,0,0,0,0,0
128,97,0,1.53758,41.544,0,340,18,10.01728658,53.59173062,0,3.16199,-255,0,-255,0,0,0,0,0,0,0,0
129,98,0,1.54944,41.1948,0,367,18,10.01710838,53.59174294,0,2.55177,-255,0,-255,0,0,0,0,0,0,0,0
130,98,0,1.56126,42.21,0,345,18,10.01693102,53.5917582,0,1.95697,-255,0,-255,0,0,0,0,0,0,0,0
131,99,0,1.57315,41.832,0,321,18,10.01675349,53.59177262,0,1.37388,-255,0,-255,0,0,0,0,0,0,0,0
132,97,0,1.58495,40.2228,0,216,18.2,10.01657629,53.59178418,0,0.944574,-255,0,-255,0,0,0,0,0,0,0,0
133,98,0,1.59638,39.3192,0,226,18.8,10.01640472,53.59179558,0,0.850312,-255,0,-255,0,0,0,0,0,0,0,0
134,59,0,1.60764,38.5704,0,142,19.4,10.01623649,53.59180832,0,1.22729,-255,0,-255,0,0,0,0,0,0,0,0
135,2,0,1.6195,37.3932,0,0,19.6,10.01606005,53.5918271,0,1.39592,-255,0,-255,0,0,0,0,0,0,0,0
136,14,0,1.63038,39.258,0,6,20.2,10.01589803,53.59184512,0,1.94739,-255,0,-255,0,0,0,0,0,0,0,0
137,38,0,1.63949,34.2,0,36,20.2,10.01576291,53.59185753,0,1.94739,-255,0,-255,0,0,0,0,0,0,0,0
138,77,0,1.64852,32.9544,0,149,20,10.01562897,53.59187437,0,1.72591,-255,0,-255,0,0,0,0,0,0,0,0
139,79,0,1.65677,30.4776,0,220,20.2,10.01551431,53.59190153,0,1.96833,-255,0,-255,0,0,0,0,0,0,0,0
140,83,0,1.66512,30.2148,0,186,20.8,10.01541867,53.59194763,0,2.6869,-255,0,-255,0,0,0,0,0,0,0,0
141,85,0,1.67314,29.6532,0,430,21.4,10.01537517,53.5920136,0,3.43503,-255,0,-255,0,0,0,0,0,0,0,0
142,81,0,1.68235,33.8508,0,643,22.6,10.01536947,53.59209834,0,4.56847,-255,0,-255,0,0,0,0,0,0,0,0
143,89,0,1.6922,34.7544,0,799,24,10.01537106,53.59218752,0,5.46484,-255,0,-255,0,0,0,0,0,0,0,0
144,94,0,1.70255,38.178,0,803,24.8,10.01536075,53.59227955,0,5.70493,-255,0,-255,0,0,0,0,0,0,0,0
145,98,0,1.71365,39.4164,0,698,25.2,10.01534742,53.59237662,0,5.89666,-255,0,-255,0,0,0,0,0,0,0,0
146,98,0,1.72542,40.1724,0,763,25.6,10.01532865,53.59248131,0,5.68503,-255,0,-255,0,0,0,0,0,0,0,0
147,103,0,1.73892,42.7428,0,745,25.8,10.0152854,53.59259974,0,5.83318,-255,0,-255,0,0,0,0,0,0,0,0
148,100,0,1.75237,47.8872,0,451,25.6,10.01522689,53.59271608,0,5.90597,-255,0,-255,0,0,0,0,0,0,0,0
149,92,0,1.76423,44.0748,0,280,25.8,10.01515984,53.59281725,0,5.83217,-255,0,-255,0,0,0,0,0,0,0,0
150,32,0,1.77562,41.7024,0,97,25.2,10.01508993,53.59291088,0,4.58683,-255,0,-255,0,0,0,0,0,0,0,0
151,0,0,1.78671,40.4172,0,0,25,10.0150155,53.59299964,0,3.65836,-255,0,-255,0,0,0,0,0,0,0,0
152,14,0,1.79833,41.3676,0,0,25.6,10.01493596,53.59309235,0,2.87178,-255,0,-255,0,0,0,0,0,0,0,0
153,98,0,1.80958,40.7376,0,457,26,10.01484535,53.59317524,0,1.80603,-255,0,-255,0,0,0,0,0,0,0,0
154,100,0,1.82184,43.362,0,478,26,10.01473672,53.59326476,0,1.03308,-255,0,-255,0,0,0,0,0,0,0,0
155,101,0,1.83349,41.9724,0,500,26,10.01462901,53.59334942,0,0.672717,-255,0,-255,0,0,0,0,0,0,0,0
156,102,0,1.84561,42.5232,0,511,26,10.01451921,53.59343693,0,0.332871,-255,0,-255,0,0,0,0,0,0,0,0
157,101,0,1.85779,42.156,0,482,26.2,10.01441477,53.59352561,0,0.348927,-255,0,-255,0,0,0,0,0,0,0,0
158,101,0,1.86989,42.2352,0,453,27,10.0143131,53.59361672,0,1.15878,-255,0,-255,0,0,0,0,0,0,0,0
159,101,0,1.88187,41.8284,0,336,27.6,10.01421419,53.59370498,0,1.49099,-255,0,-255,0,0,0,0,0,0,0,0
160,100,0,1.89412,42.7896,0,428,28,10.01411051,53.59379668,0,2.34429,-255,0,-255,0,0,0,0,0,0,0,0
161,101,0,1.90619,43.236,0,420,28,10.01400582,53.59388745,0,2.52463,-255,0,-255,0,0,0,0,0,0,0,0
162,101,0,1.91824,43.2252,0,346,28.4,10.01390356,53.59397588,0,2.34023,-255,0,-255,0,0,0,0,0,0,0,0
163,102,0,1.93043,43.8624,0,349,28.8,10.01380557,53.59406968,0,2.31282,-255,0,-255,0,0,0,0,0,0,0,0
164,101,0,1.94307,43.0632,0,256,29.2,10.01371086,53.59416741,0,2.62927,-255,0,-255,0,0,0,0,0,0,0,0
165,100,0,1.95491,43.1784,0,208,29.4,10.0136262,53.59426154,0,2.79819,-255,0,-255,0,0,0,0,0,0,0,0
166,101,0,1.96644,42.2064,0,218,29.8,10.01355453,53.59435575,0,3.14511,-255,0,-255,0,0,0,0,0,0,0,0
167,73,0,1.97824,41.0292,0,142,30,10.01348916,53.5944534,0,3.1504,-255,0,-255,0,0,0,0,0,0,0,0
168,35,0,1.98949,40.2228,0,35,29.8,10.01343073,53.59454837,0,2.31146,-255,0,-255,0,0,0,0,0,0,0,0
169,89,0,2.00081,40.7304,0,229,29.4,10.01338027,53.59464467,0,1.45727,-255,0,-255,0,0,0,0,0,0,0,0
170,103,0,2.01154,40.1544,0,261,29.4,10.01334499,53.59473956,0,1.13074,-255,0,-255,0,0,0,0,0,0,0,0
171,104,0,2.02248,38.3976,0,239,29.8,10.01331858,53.59483721,0,1.49638,-255,0,-255,0,0,0,0,0,0,0,0
172,105,0,2.03287,35.8956,0,217,30,10.01329662,53.59493092,0,1.35692,-255,0,-255,0,0,0,0,0,0,0,0
173,78,0,2.04167,32.5152,0,3,30,10.01329352,53.59500845,0,1.02878,-255,0,-255,0,0,0,0,0,0,0,0
174,75,0,2.04991,29.2644,0,0,30.2,10.01330542,53.59508204,0,0.955044,-255,0,-255,0,0,0,0,0,0,0,0
175,62,0,2.05765,27.1548,0,5,30.4,10.01332294,53.59515211,0,1.04452,-255,0,-255,0,0,0,0,0,0,0,0
176,44,0,2.06475,24.3684,0,13,30.6,10.01334583,53.59521288,0,0.97929,-255,0,-255,0,0,0,0,0,0,0,0
177,68,0,2.0714,21.9528,0,0,30.8,10.01337223,53.59527164,0,1.11055,-255,0,-255,0,0,0,0,0,0,0,0
178,62,0,2.07676,17.2692,0,0,31,10.0133967,53.5953185,0,1.66146,-255,0,-255,0,0,0,0,0,0,0,0
179,55,0,2.08126,13.8888,0,0,31,10.01341958,53.59535647,0,2.01481,-255,0,-255,0,0,0,0,0,0,0,0
180,49,0,2.08551,10.3788,0,3,31,10.01344129,53.59539159,0,2.01481,-255,0,-255,0,0,0,0,0,0,0,0
181,44,0,2.08875,7.7436,0,16,31,10.01346946,53.59541363,0,1.64918,-255,0,-255,0,0,0,0,0,0,0,0
182,45,0,2.09141,5.6556,0,52,31,10.01350022,53.59542847,0,1.45669,-255,0,-255,0,0,0,0,0,0,0,0
183,53,0,2.09295,5.994,0,216,31,10.01351791,53.59542528,0,1.45669,-255,0,-255,0,0,0,0,0,0,0,0
184,66,0,2.09535,10.6092,0,556,31,10.01350894,53.59540299,0,1.21397,-255,0,-255,0,0,0,0,0,0,0,0
185,78,0,2.10089,21.5748,0,825,31,10.01347566,53.5953573,0,0.95557,-255,0,-255,0,0,0,0,0,0,0,0
186,92,0,2.10683,22.7628,0,1010,31,10.01344071,53.59530969,0,0.673883,-255,0,-255,0,0,0,0,0,0,0,0
187,94,0,2.11348,24.7824,0,850,30.8,10.01339897,53.5952537,0,0.0723819,-255,0,-255,0,0,0,0,0,0,0,0
188,97,0,2.12147,29.5344,0,925,30.6,10.01335454,53.59518656,0,-0.551058,-255,0,-255,0,0,0,0,0,0,0,0
189,103,0,2.13072,33.3756,0,905,30.2,10.01332856,53.59510652,0,-0.98349,-255,0,-255,0,0,0,0,0,0,0,0
190,107,0,2.14127,39.0024,0,654,30,10.01333241,53.59501046,0,-1.17306,-255,0,-255,0,0,0,0,0,0,0,0
191,108,0,2.15275,40.662,0,527,30,10.01335261,53.59490871,0,-1.17306,-255,0,-255,0,0,0,0,0,0,0,0
192,109,0,2.16476,42.2532,0,488,29.6,10.01338363,53.59480225,0,-1.50612,-255,0,-255,0,0,0,0,0,0,0,0
193,108,0,2.17726,44.3412,0,443,29.2,10.01343241,53.59469388,0,-1.82612,-255,0,-255,0,0,0,0,0,0,0,0
194,104,0,2.19032,46.2312,0,396,29.6,10.01348941,53.59458198,0,-1.51984,-255,0,-255,0,0,0,0,0,0,0,0
195,104,0,2.20292,44.7876,0,372,29.8,10.01355294,53.59447511,0,-1.36111,-255,0,-255,0,0,0,0,0,0,0,0
196,104,0,2.21522,44.9316,0,324,29.4,10.01362067,53.59437226,0,-1.68631,-255,0,-255,0,0,0,0,0,0,0,0
197,105,0,2.22732,44.5428,0,260,29.2,10.01369409,53.59427218,0,-1.55085,-255,0,-255,0,0,0,0,0,0,0,0
198,106,0,2.24014,45.6156,0,339,29,10.01378001,53.59417076,0,-1.45655,-255,0,-255,0,0,0,0,0,0,0,0
199,107,0,2.25211,45.8892,0,418,28.6,10.01385293,53.59407186,0,-1.35828,-255,0,-255,0,0,0,0,0,0,0,0
200,108,0,2.26423,46.1844,0,483,28.4,10.01394748,53.59397831,0,-1.33373,-255,0,-255,0,0,0,0,0,0,0,0
201,105,0,2.27644,48.6684,0,477,28,10.0140546,53.59388829,0,-1.66133,-255,0,-255,0,0,0,0,0,0,0,0
202,105,0,2.29021,49.0572,0,630,28,10.01417999,53.59379014,0,-1.32827,-255,0,-255,0,0,0,0,0,0,0,0
203,106,0,2.30346,47.1564,0,602,27.2,10.01429977,53.59369475,0,-1.61205,-255,0,-255,0,0,0,0,0,0,0,0
204,107,0,2.31758,49.2732,0,559,26.4,10.01442265,53.59359182,0,-2.48491,-255,0,-255,0,0,0,0,0,0,0,0
205,108,0,2.332,50.5584,0,516,26,10.01454712,53.5934868,0,-2.92102,-255,0,-255,0,0,0,0,0,0,0,0
206,107,0,2.34639,49.5864,0,383,26,10.01467469,53.59338253,0,-2.59582,-255,0,-255,0,0,0,0,0,0,0,0
207,105,0,2.36136,50.9652,0,350,26,10.01480361,53.59327071,0,-2.43053,-255,0,-255,0,0,0,0,0,0,0,0
208,102,0,2.37616,49.8204,0,313,26,10.01492657,53.59315806,0,-2.27453,-255,0,-255,0,0,0,0,0,0,0,0
209,103,0,2.38975,47.1852,0,252,24.8,10.01502899,53.59305362,0,-2.82335,-255,0,-255,0,0,0,0,0,0,0,0
