temp,outlier,resting,power,moving,lat,lon,velocity_smooth,grade_smooth,cadence,distance,altitude,total_elevation,timer_time,watts_calc,time
14,FALSE,FALSE,20,TRUE,53.592022,10.015636,12.8,-0.9,26,12058.6,-28.2,59.4,1483,198,7261
14,FALSE,FALSE,45,TRUE,53.591961,10.015761,12.2,-1.8,24,12069.5,-28.4,59.4,1484,101,7262
14,FALSE,FALSE,640,TRUE,53.591927,10.015923,11.8,-2.1,78,12081,-28.6,59.4,1485,207,7263
14,FALSE,FALSE,797,TRUE,53.5919,10.016102,11.6,-2,83,12093.2,-29,59.4,1486,117,7264
14,FALSE,FALSE,765,TRUE,53.591881,10.016293,11.7,-1.9,89,12106,-29.2,59.4,1487,317,7265
14,FALSE,FALSE,735,TRUE,53.591873,10.016493,12.1,-1.5,93,12119.2,-29.4,59.4,1488,340,7266
14,FALSE,FALSE,545,TRUE,53.591866,10.016696,12.6,-1.5,96,12132.7,-29.6,59.4,1489,362,7267
14,FALSE,FALSE,516,TRUE,53.591854,10.016902,13.1,-1.5,98,12146.4,-29.8,59.4,1490,375,7268
14,FALSE,FALSE,460,TRUE,53.591846,10.017109,13.4,-1.5,101,12160.2,-30,59.4,1491,378,7269
14,FALSE,FALSE,221,TRUE,53.591839,10.017317,13.6,-1.4,101,12174,-30.2,59.4,1492,370,7270
14,FALSE,FALSE,22,TRUE,53.591827,10.017526,13.7,-1.5,88,12187.8,-30.4,59.4,1493,370,7271
14,FALSE,FALSE,1,TRUE,53.591816,10.017732,13.8,-1.5,70,12201.6,-30.6,59.4,1494,370,7272
14,FALSE,FALSE,1,TRUE,53.591804,10.017935,13.7,-1.1,61,12215,-30.8,59.4,1495,297,7273
14,FALSE,FALSE,77,TRUE,53.591797,10.018143,13.7,-1.1,69,12228.8,-31,59.4,1496,402,7274
14,FALSE,FALSE,227,TRUE,53.591785,10.018353,13.8,-1.4,97,12242.8,-31,59.4,1497,563,7275
14,FALSE,FALSE,300,TRUE,53.591774,10.018561,13.8,-1.4,99,12256.7,-31.2,59.4,1498,373,7276
14,FALSE,FALSE,112,TRUE,53.591766,10.018773,13.8,-1.8,94,12270.7,-31.6,59.4,1499,245,7277
14,FALSE,FALSE,174,TRUE,53.591759,10.018983,13.9,-1.8,98,12284.7,-31.8,59.4,1500,392,7278
14,FALSE,FALSE,456,TRUE,53.591751,10.019196,14,-1.8,100,12298.8,-32,59.4,1501,411,7279
14,FALSE,FALSE,565,TRUE,53.591743,10.019411,14.1,-1.8,102,12313.1,-32.2,59.4,1502,442,7280
14,FALSE,FALSE,480,TRUE,53.59174,10.019625,14.1,-1.8,102,12327.2,-32.6,59.4,1503,233,7281
14,FALSE,FALSE,519,TRUE,53.591736,10.019838,14.1,-1.8,103,12341.4,-32.8,59.4,1504,423,7282
13,FALSE,FALSE,518,TRUE,53.591732,10.020053,14.2,-1.7,104,12355.6,-33,59.4,1505,415,7283
13,FALSE,FALSE,481,TRUE,53.591724,10.020268,14.2,-1.7,105,12369.9,-33.2,59.4,1506,434,7284
13,FALSE,FALSE,469,TRUE,53.591721,10.020487,14.3,-1.7,105,12384.4,-33.6,59.4,1507,311,7285
13,FALSE,FALSE,480,TRUE,53.591717,10.02071,14.4,-1.7,106,12399.2,-33.8,59.4,1508,510,7286
13,FALSE,FALSE,483,TRUE,53.591709,10.020936,14.6,-1.3,106,12414.2,-34,59.4,1509,527,7287
13,FALSE,FALSE,505,TRUE,53.591698,10.021166,14.8,-1.3,100,12429.4,-34.2,59.4,1510,553,7288
13,FALSE,FALSE,466,TRUE,53.591682,10.021396,15,-1.3,99,12444.8,-34.4,59.4,1511,579,7289
13,FALSE,FALSE,461,TRUE,53.591663,10.021624,15.1,-1,99,12460,-34.6,59.4,1512,521,7290
13,FALSE,FALSE,444,TRUE,53.591644,10.021842,15.1,-1,99,12474.6,-34.8,59.4,1513,414,7291
13,FALSE,FALSE,467,TRUE,53.591614,10.02206,15,-1,98,12489.4,-34.8,59.4,1514,657,7292
13,FALSE,FALSE,481,TRUE,53.591583,10.022283,15,-1,98,12504.5,-35,59.4,1515,548,7293
13,FALSE,FALSE,452,TRUE,53.591553,10.022501,14.9,-1.7,98,12519.4,-35.2,59.4,1516,483,7294
13,FALSE,FALSE,463,TRUE,53.591518,10.022704,14.7,-1.3,98,12533.3,-35.4,59.4,1517,302,7295
13,FALSE,FALSE,443,TRUE,53.591484,10.02292,14.7,-1.3,98,12548.1,-35.8,59.4,1518,402,7296
13,FALSE,FALSE,487,TRUE,53.591442,10.023147,14.9,-1.3,99,12563.9,-35.8,59.4,1519,852,7297
13,FALSE,FALSE,475,TRUE,53.5914,10.023361,14.9,-1,100,12578.9,-36,59.4,1520,448,7298
13,FALSE,FALSE,470,TRUE,53.591362,10.023582,14.9,-1,100,12594.1,-36.2,59.4,1521,553,7299
13,FALSE,FALSE,464,TRUE,53.591331,10.023803,15.2,-1,101,12609.1,-36.4,59.4,1522,496,7300
13,FALSE,FALSE,442,TRUE,53.591305,10.024028,15.2,-0.7,100,12624.3,-36.4,59.4,1523,708,7301
13,FALSE,FALSE,301,TRUE,53.591289,10.024254,15.1,-0.3,100,12639.3,-36.6,59.4,1524,496,7302
13,FALSE,FALSE,136,TRUE,53.591274,10.024476,15.1,-0.3,97,12654.2,-36.6,59.4,1525,646,7303
13,FALSE,FALSE,66,TRUE,53.591259,10.024698,15,0,86,12669,-36.6,59.4,1526,633,7304
13,FALSE,FALSE,299,TRUE,53.591248,10.024921,14.9,-0.3,93,12683.8,-36.6,59.4,1527,641,7305
13,FALSE,FALSE,354,TRUE,53.591232,10.025141,14.8,-0.3,94,12698.4,-36.6,59.4,1528,601,7306
13,FALSE,FALSE,365,TRUE,53.591213,10.025353,14.7,0,98,12712.6,-36.8,59.4,1529,383,7307
13,FALSE,FALSE,386,TRUE,53.591194,10.025559,14.4,0,100,12726.4,-36.8,59.4,1530,494,7308
13,FALSE,FALSE,393,TRUE,53.591179,10.025764,14.2,0.4,100,12740.1,-36.6,59.4,1531,662,7309
13,FALSE,FALSE,327,TRUE,53.591156,10.025967,14,0.7,99,12753.7,-36.6,59.4,1532,496,7310
13,FALSE,FALSE,401,TRUE,53.591137,10.026168,13.8,0.4,98,12767.2,-36.6,59.4,1533,486,7311
13,FALSE,FALSE,388,TRUE,53.591118,10.026373,13.7,0.4,98,12781,-36.4,59.4,1534,704,7312
13,FALSE,FALSE,279,TRUE,53.591099,10.026578,13.7,0.4,99,12794.7,-36.4,59.4,1535,507,7313
13,FALSE,FALSE,300,TRUE,53.59108,10.026783,13.7,0,98,12808.5,-36.4,59.4,1536,533,7314
13,FALSE,FALSE,392,TRUE,53.591064,10.026987,13.7,0,96,12822.1,-36.4,59.4,1537,488,7315
13,FALSE,FALSE,385,TRUE,53.591049,10.027183,13.6,0,97,12835.2,-36.4,59.4,1538,414,7316
13,FALSE,FALSE,325,TRUE,53.591038,10.027385,13.5,0,97,12848.6,-36.4,59.4,1539,507,7317
13,FALSE,FALSE,472,TRUE,53.591023,10.027591,13.5,0,97,12862.4,-36.4,59.4,1540,557,7318
13,FALSE,FALSE,305,TRUE,53.591007,10.027796,13.5,0.4,97,12876,-36.4,59.4,1541,488,7319
13,FALSE,FALSE,342,TRUE,53.591003,10.028,13.5,0.4,94,12889.5,-36.4,59.4,1542,486,7320
13,FALSE,FALSE,321,TRUE,53.591007,10.028204,13.6,0.4,98,12903.1,-36.2,59.4,1543,667,7321
13,FALSE,FALSE,209,TRUE,53.591015,10.028411,13.6,0.7,97,12916.8,-36.2,59.4,1544,523,7322
13,FALSE,FALSE,180,TRUE,53.59103,10.028615,13.6,0.4,98,12930.4,-36.2,59.4,1545,496,7323
13,FALSE,FALSE,51,TRUE,53.591049,10.028816,13.6,0.4,87,12944,-36,59.4,1546,659,7324
13,FALSE,FALSE,7,TRUE,53.591076,10.029014,13.6,0.4,79,12957.4,-36,59.4,1547,468,7325
13,FALSE,FALSE,45,TRUE,53.59111,10.029203,13.5,0,76,12970.5,-36,59.4,1548,430,7326
13,FALSE,FALSE,99,TRUE,53.591148,10.029382,13.3,0,88,12983.1,-36,59.4,1549,367,7327
13,FALSE,FALSE,0,TRUE,53.591194,10.029558,13.1,-0.4,74,12995.8,-36,59.4,1550,423,7328
13,FALSE,FALSE,0,TRUE,53.591244,10.02972,12.8,-0.4,56,13008,-36,59.4,1551,332,7329
13,FALSE,FALSE,0,TRUE,53.591305,10.029863,12.4,-0.5,37,13019.6,-36.2,59.4,1552,120,7330
13,FALSE,FALSE,0,TRUE,53.59137,10.029984,12,-0.5,26,13030.3,-36.2,59.4,1553,187,7331
13,FALSE,FALSE,0,TRUE,53.591427,10.030072,11.1,0,18,13038.8,-36.2,59.4,1554,0,7332
13,FALSE,FALSE,0,TRUE,53.591469,10.030129,9.8,0,10,13044.9,-36.2,59.4,1555,0,7333
13,FALSE,FALSE,0,TRUE,53.591499,10.030168,8.2,0,2,13049.2,-36.2,59.4,1556,0,7334
13,FALSE,FALSE,25,TRUE,53.591522,10.030204,6.6,0,17,13052.7,-36.2,59.4,1557,0,7335
13,FALSE,FALSE,119,TRUE,53.591526,10.030237,5,0,34,13055.3,-36.2,59.4,1558,0,7336
13,FALSE,FALSE,401,TRUE,53.591499,10.030249,4,0,48,13058.9,-36.2,59.4,1559,99,7337
13,FALSE,FALSE,650,TRUE,53.59145,10.030223,4,0,58,13064.7,-36.2,59.4,1560,228,7338
13,FALSE,FALSE,781,TRUE,53.591396,10.030159,4.5,0,71,13071.8,-36.2,59.4,1561,190,7339
13,FALSE,FALSE,778,TRUE,53.591347,10.030072,5.4,0,80,13079.8,-36.2,59.4,1562,190,7340
13,FALSE,FALSE,827,TRUE,53.591301,10.029971,6.6,0,81,13088.5,-36.2,59.4,1563,203,7341
13,FALSE,FALSE,764,TRUE,53.591251,10.02986,7.8,0,85,13097.7,-36.2,59.4,1564,211,7342
13,FALSE,FALSE,764,TRUE,53.591206,10.029736,8.5,0.5,87,13107.4,-36.2,59.4,1565,237,7343
13,FALSE,FALSE,734,TRUE,53.59116,10.029598,9.2,0,87,13117.8,-36.2,59.4,1566,294,7344
13,FALSE,FALSE,761,TRUE,53.591114,10.029448,9.8,0.4,87,13128.9,-36,59.4,1567,496,7345
13,FALSE,FALSE,746,TRUE,53.591072,10.029286,10.4,0.4,88,13140.7,-36.2,59.4,1568,239,7346
13,FALSE,FALSE,732,TRUE,53.591038,10.029117,11,0,89,13152.6,-36,59.4,1569,509,7347
13,FALSE,FALSE,614,TRUE,53.591003,10.02894,11.5,0.4,96,13164.8,-36,59.4,1570,395,7348
13,FALSE,FALSE,521,TRUE,53.590977,10.028761,11.8,0,97,13177,-36,59.4,1571,371,7349
13,FALSE,FALSE,531,TRUE,53.590958,10.028579,12.1,0.4,98,13189.3,-36,59.4,1572,388,7350
13,FALSE,FALSE,488,TRUE,53.590942,10.028387,12.3,0.4,100,13202.1,-36,59.4,1573,464,7351
13,FALSE,FALSE,444,TRUE,53.590935,10.02819,12.5,0.4,99,13215.2,-35.8,59.4,1574,632,7352
13,FALSE,FALSE,448,TRUE,53.590931,10.027994,12.7,0.4,101,13228.1,-35.8,59.4,1575,418,7353
13,FALSE,FALSE,403,TRUE,53.590935,10.027801,12.8,0.4,101,13241,-35.8,59.4,1576,434,7354
13,FALSE,FALSE,350,TRUE,53.590942,10.027607,12.9,0.4,102,13253.9,-35.8,59.4,1577,434,7355
13,FALSE,FALSE,377,TRUE,53.590958,10.027415,12.9,0.4,101,13266.7,-35.6,59.4,1578,572,7356
13,FALSE,FALSE,319,TRUE,53.590977,10.027224,12.9,0.8,102,13279.6,-35.6,59.4,1579,442,7357
13,FALSE,FALSE,297,TRUE,53.591,10.027027,12.9,0.4,101,13292.8,-35.6,59.4,1580,487,7358
13,FALSE,FALSE,376,TRUE,53.591023,10.026833,13,0.4,102,13305.9,-35.4,59.4,1581,601,7359
13,FALSE,FALSE,393,TRUE,53.591045,10.026638,13,0.4,103,13319,-35.4,59.4,1582,453,7360
13,FALSE,FALSE,308,TRUE,53.591061,10.026437,13.2,0,103,13332.5,-35.4,59.4,1583,525,7361
13,FALSE,FALSE,268,TRUE,53.591084,10.026238,13.3,0,103,13345.9,-35.4,59.4,1584,475,7362
13,FALSE,FALSE,286,TRUE,53.59111,10.026037,13.3,0,104,13359.5,-35.4,59.4,1585,520,7363
14,FALSE,FALSE,255,TRUE,53.591137,10.025837,13.4,0,103,13373.1,-35.4,59.4,1586,504,7364
14,FALSE,FALSE,125,TRUE,53.591152,10.025638,13.5,0.4,95,13386.5,-35.4,59.4,1587,468,7365
14,FALSE,FALSE,317,TRUE,53.591171,10.025435,13.5,0.4,100,13400,-35.4,59.4,1588,502,7366
14,FALSE,FALSE,388,TRUE,53.59119,10.02523,13.6,0.4,102,13413.7,-35.2,59.4,1589,685,7367
14,FALSE,FALSE,397,TRUE,53.591206,10.025025,13.6,0.4,103,13427.3,-35.2,59.4,1590,496,7368
14,FALSE,FALSE,458,TRUE,53.591213,10.024819,13.6,0,104,13441,-35.2,59.4,1591,523,7369
14,FALSE,FALSE,456,TRUE,53.591217,10.024615,13.6,0.4,104,13454.5,-35.2,59.4,1592,478,7370
13,FALSE,FALSE,479,TRUE,53.591225,10.02441,13.6,0.7,105,13468.1,-35.2,59.4,1593,512,7371
13,FALSE,FALSE,390,TRUE,53.591236,10.024203,13.6,0.7,105,13481.8,-35,59.4,1594,678,7372
13,FALSE,FALSE,276,TRUE,53.591251,10.024003,13.6,1.1,104,13495.3,-34.8,61.4,1595,633,7373
13,FALSE,FALSE,199,TRUE,53.591274,10.023805,13.5,0.4,98,13508.6,-34.8,61.4,1596,457,7374
14,FALSE,FALSE,297,TRUE,53.591297,10.023606,13.5,0.4,102,13522,-34.6,61.6,1597,646,7375
14,FALSE,FALSE,140,TRUE,53.591324,10.023415,13.4,0.4,98,13535.2,-34.8,61.6,1598,292,7376
14,FALSE,FALSE,364,TRUE,53.591362,10.023223,13.3,0.4,99,13548.5,-34.6,61.6,1599,636,7377
14,FALSE,FALSE,266,TRUE,53.5914,10.023035,13.3,1.1,100,13561.7,-34.6,61.6,1600,455,7378
14,FALSE,FALSE,148,TRUE,53.591438,10.022849,13.2,0.8,95,13574.7,-34.4,61.8,1601,583,7379
14,FALSE,FALSE,235,TRUE,53.591473,10.022663,13.1,1.2,94,13587.5,-34.2,62,1602,564,7380
14,FALSE,FALSE,305,TRUE,53.591499,10.02248,13,1.2,96,13600,-34.2,62,1603,374,7381
14,FALSE,FALSE,307,TRUE,53.59153,10.022299,12.8,1.2,96,13612.5,-34,62.2,1604,552,7382
14,FALSE,FALSE,315,TRUE,53.591557,10.022119,12.6,1.6,96,13624.8,-33.8,62.4,1605,519,7383
14,FALSE,FALSE,250,TRUE,53.591579,10.02194,12.4,1.6,95,13636.9,-33.6,62.6,1606,502,7384
14,FALSE,FALSE,301,TRUE,53.591602,10.021755,12.4,1.2,94,13649.3,-33.4,62.8,1607,567,7385
14,FALSE,FALSE,413,TRUE,53.591614,10.021569,12.4,1.2,95,13661.8,-33.2,63,1608,560,7386
14,FALSE,FALSE,412,TRUE,53.591621,10.021383,12.3,1.2,96,13674.1,-33.2,63,1609,364,7387
14,FALSE,FALSE,407,TRUE,53.591625,10.0212,12.3,1.2,97,13686.2,-33,63.2,1610,502,7388
14,FALSE,FALSE,385,TRUE,53.591629,10.021014,12.3,1.2,96,13698.5,-32.8,63.4,1611,551,7389
14,FALSE,FALSE,332,TRUE,53.591633,10.020827,12.3,1.2,96,13710.9,-32.6,63.6,1612,551,7390
14,FALSE,FALSE,324,TRUE,53.59164,10.020644,12.3,1.3,96,13723.1,-32.6,63.6,1613,355,7391
14,FALSE,FALSE,129,TRUE,53.591648,10.020468,12.1,1.3,86,13734.8,-32.4,63.8,1614,446,7392
14,FALSE,FALSE,73,TRUE,53.591652,10.020294,12,1.8,65,13746.3,-32.2,64,1615,454,7393
14,FALSE,FALSE,345,TRUE,53.591656,10.020124,11.8,1.8,91,13757.6,-32,64.2,1616,439,7394
14,FALSE,FALSE,448,TRUE,53.59166,10.019957,11.6,1.8,94,13768.7,-31.8,64.4,1617,425,7395
14,FALSE,FALSE,269,TRUE,53.591667,10.019789,11.3,1.8,79,13779.8,-31.6,64.6,1618,440,7396
14,FALSE,FALSE,13,TRUE,53.591675,10.019629,11.1,1.9,50,13790.5,-31.4,64.8,1619,381,7397
14,FALSE,FALSE,313,TRUE,53.591671,10.019471,10.9,1.9,66,13800.9,-31.2,65,1620,370,7398
14,FALSE,FALSE,489,TRUE,53.591667,10.019308,10.8,2.3,82,13811.7,-31,65.2,1621,451,7399
14,FALSE,FALSE,589,TRUE,53.591663,10.019145,10.8,2.3,83,13822.5,-30.8,65.4,1622,420,7400
14,FALSE,FALSE,570,TRUE,53.591667,10.018979,10.7,2.3,85,13833.5,-30.4,65.8,1623,604,7401
14,FALSE,FALSE,473,TRUE,53.591675,10.018808,10.9,2.2,87,13844.8,-30.2,66,1624,479,7402
14,FALSE,FALSE,566,TRUE,53.591679,10.018642,11,2.2,87,13855.8,-30,66.2,1625,410,7403
14,FALSE,FALSE,459,TRUE,53.591682,10.018469,11.1,2.2,89,13867.3,-29.8,66.4,1626,509,7404
14,FALSE,FALSE,402,TRUE,53.591686,10.018291,11.3,2.1,92,13879.1,-29.4,66.8,1627,672,7405
14,FALSE,FALSE,438,TRUE,53.591694,10.018115,11.5,2.2,96,13890.8,-29.2,67,1628,477,7406
14,FALSE,FALSE,140,TRUE,53.591705,10.017941,11.5,1.8,92,13902.4,-29,67.2,1629,469,7407
14,FALSE,FALSE,105,TRUE,53.591717,10.017772,11.6,1.8,85,13913.6,-28.8,67.4,1630,416,7408
14,FALSE,FALSE,312,TRUE,53.591724,10.017606,11.5,1.3,91,13924.7,-28.6,67.6,1631,432,7409
14,FALSE,FALSE,434,TRUE,53.591732,10.01744,11.3,1.3,92,13935.7,-28.4,67.8,1632,425,7410
14,FALSE,FALSE,446,TRUE,53.59174,10.017271,11.2,1.3,93,13947,-28.4,67.8,1633,324,7411
14,FALSE,FALSE,298,TRUE,53.591751,10.017101,11.2,1.4,92,13958.3,-28.2,68,1634,455,7412
14,FALSE,FALSE,151,TRUE,53.591766,10.016937,11.1,1.9,72,13969.2,-28,68.2,1635,395,7413
14,FALSE,FALSE,394,TRUE,53.591778,10.016783,11,1.9,78,13979.5,-27.8,68.4,1636,340,7414
14,FALSE,FALSE,348,TRUE,53.591789,10.016623,10.9,1.9,85,13990.2,-27.6,68.6,1637,445,7415
14,FALSE,FALSE,153,TRUE,53.591801,10.016464,10.8,1.9,73,14000.8,-27.4,68.8,1638,398,7416
14,FALSE,FALSE,68,TRUE,53.591808,10.016311,10.5,2,40,14011,-27.2,69,1639,350,7417
14,FALSE,FALSE,359,TRUE,53.59182,10.01616,10.4,2.5,89,14021,-27,69.2,1640,354,7418
14,FALSE,FALSE,1,TRUE,53.591831,10.016012,10.3,2.5,82,14031,-26.8,69.4,1641,369,7419
14,FALSE,FALSE,11,TRUE,53.591846,10.015866,10.1,2.6,62,14040.8,-26.4,69.8,1642,497,7420
14,FALSE,FALSE,141,TRUE,53.591866,10.015724,9.9,3.3,74,14050.3,-26.2,70,1643,318,7421
14,FALSE,FALSE,52,TRUE,53.591888,10.015595,9.7,2.8,77,14059.3,-26,70.2,1644,277,7422
14,FALSE,FALSE,113,TRUE,53.591927,10.015491,9.3,2.9,68,14067.6,-25.6,70.6,1645,385,7423
14,FALSE,FALSE,449,TRUE,53.591988,10.01543,9,2.7,68,14076,-25.4,70.8,1646,298,7424
14,FALSE,FALSE,764,TRUE,53.592072,10.015414,8.9,1.5,83,14085.3,-25.2,71,1647,402,7425
14,FALSE,FALSE,792,TRUE,53.592167,10.015411,9.1,1.4,85,14095.9,-25,71.2,1648,509,7426
14,FALSE,FALSE,780,TRUE,53.592262,10.015402,9.5,0.9,85,14106.8,-25,71.2,1649,295,7427
14,FALSE,FALSE,694,TRUE,53.592361,10.015379,10.1,0.9,88,14118,-24.8,71.4,1650,471,7428
14,FALSE,FALSE,678,TRUE,53.592464,10.015347,10.7,1.3,91,14129.7,-24.8,71.4,1651,370,7429
14,FALSE,FALSE,374,TRUE,53.592571,10.015301,11.3,1.2,94,14141.8,-24.6,71.6,1652,549,7430
14,FALSE,FALSE,395,TRUE,53.592678,10.015245,11.6,1.6,96,14154.1,-24.4,71.8,1653,550,7431
14,FALSE,FALSE,247,TRUE,53.592781,10.015182,11.9,1.6,98,14166.4,-24.2,72,1654,534,7432
14,FALSE,FALSE,419,TRUE,53.592884,10.015119,12.1,1.6,99,14178.5,-24,72.2,1655,502,7433
14,FALSE,FALSE,391,TRUE,53.592991,10.015045,12.3,1.2,99,14191.2,-23.8,72.4,1656,617,7434
14,FALSE,FALSE,339,TRUE,53.59309,10.014955,12.4,1.2,98,14204,-23.6,72.6,1657,587,7435
14,FALSE,FALSE,292,TRUE,53.593189,10.014856,12.5,0.8,97,14216.6,-23.6,72.6,1658,390,7436
14,FALSE,FALSE,245,TRUE,53.593281,10.014758,12.5,0.8,96,14228.7,-23.4,72.8,1659,478,7437
14,FALSE,FALSE,221,TRUE,53.593361,10.014659,12.3,1.3,95,14240,-23.4,72.8,1660,236,7438
14,FALSE,FALSE,249,TRUE,53.593445,10.014559,12.1,1.3,95,14251.6,-23.2,73,1661,501,7439
14,FALSE,FALSE,316,TRUE,53.593536,10.014453,11.9,1.3,94,14263.7,-23,73.2,1662,557,7440
14,FALSE,FALSE,337,TRUE,53.593624,10.014348,11.8,1.3,94,14275.5,-22.8,73.4,1663,469,7441
14,FALSE,FALSE,498,TRUE,53.593704,10.014253,11.6,1.3,95,14286.6,-22.8,73.4,1664,230,7442
14,FALSE,FALSE,464,TRUE,53.593784,10.014148,11.6,1.3,96,14298.1,-22.6,73.6,1665,501,7443
14,FALSE,FALSE,393,TRUE,53.593872,10.01404,11.7,1.7,97,14310,-22.4,73.8,1666,533,7444
14,FALSE,FALSE,149,TRUE,53.59396,10.013941,11.6,1.7,92,14321.9,-22.2,74,1667,501,7445
14,FALSE,FALSE,66,TRUE,53.594051,10.013847,11.7,1.7,75,14333.8,-22,74.2,1668,501,7446
14,FALSE,FALSE,227,TRUE,53.594143,10.013761,11.8,1.3,92,14345.4,-21.8,74.4,1669,453,7447
14,FALSE,FALSE,123,TRUE,53.594231,10.013683,11.7,1.4,93,14356.5,-21.6,74.6,1670,401,7448
14,FALSE,FALSE,48,TRUE,53.594315,10.013615,11.4,0.9,85,14367.1,-21.6,74.6,1671,212,7449
14,FALSE,FALSE,134,TRUE,53.594398,10.01355,11.1,0.5,85,14377.2,-21.4,74.8,1672,336,7450
14,FALSE,FALSE,523,TRUE,53.594482,10.013483,10.8,0.5,88,14387.7,-21.4,74.8,1673,276,7451
14,FALSE,FALSE,690,TRUE,53.59457,10.013418,10.5,0.5,88,14398,-21.4,74.8,1674,217,7452
14,FALSE,FALSE,544,TRUE,53.594654,10.013362,10.4,0.5,89,14408.3,-21.4,74.8,1675,232,7453
14,FALSE,FALSE,148,TRUE,53.594742,10.013319,10.2,0.5,70,14418.2,-21.2,75,1676,332,7454
14,FALSE,FALSE,208,TRUE,53.59483,10.013285,10.2,0.5,82,14428.4,-21.2,75,1677,250,7455
14,FALSE,FALSE,297,TRUE,53.594925,10.013257,10.3,0,97,14439.1,-21.2,75,1678,297,7456
14,FALSE,FALSE,269,TRUE,53.59502,10.013244,10.4,0,95,14449.9,-21.2,75,1679,272,7457
14,FALSE,FALSE,190,TRUE,53.595116,10.013248,10.4,0,67,14460.5,-21.2,75,1680,235,7458
14,FALSE,FALSE,111,TRUE,53.595207,10.013271,10.5,0,39,14470.7,-21.2,75,1681,195,7459
14,FALSE,FALSE,33,TRUE,53.595287,10.013309,10.4,0,11,14480.3,-21.2,75,1682,145,7460
14,FALSE,FALSE,0,TRUE,53.595364,10.01335,10,0.6,0,14489.2,-21.2,75,1683,102,7461
14,FALSE,FALSE,0,TRUE,53.595432,10.013387,9.4,0.7,4,14497,-21.2,75,1684,24,7462
14,FALSE,FALSE,3,TRUE,53.595486,10.013422,8.6,0.9,13,14503.4,-21,75.2,1685,112,7463
14,FALSE,FALSE,14,TRUE,53.595528,10.01346,7.6,1.2,17,14508.7,-21,75.2,1686,0,7464
14,FALSE,FALSE,24,TRUE,53.595551,10.013499,6.5,0,20,14512.6,-21,75.2,1687,0,7465
14,FALSE,FALSE,575,TRUE,53.59552,10.013527,3.4,-1.1,54,14514,-21,75.2,1688,0,7467
14,FALSE,FALSE,714,TRUE,53.595455,10.0135,3,-0.9,69,14518.5,-21,75.2,1689,331,7468
14,FALSE,FALSE,731,TRUE,53.595386,10.013466,3.6,-0.7,78,14526.5,-21.2,75.2,1690,240,7469
14,FALSE,FALSE,699,TRUE,53.595318,10.013431,4.4,-0.6,80,14534.6,-21.2,75.2,1691,130,7470
14,FALSE,FALSE,674,TRUE,53.595249,10.0134,5,0,81,14542.6,-21.2,75.2,1692,111,7471
14,FALSE,FALSE,668,TRUE,53.595173,10.013373,5,0,82,14551.4,-21.2,75.2,1693,215,7472
14,FALSE,FALSE,643,TRUE,53.595089,10.013359,8.4,0,85,14560.6,-21.2,75.2,1694,203,7473
14,FALSE,FALSE,588,TRUE,53.594997,10.013361,8.8,0,89,14570.7,-21.2,75.2,1695,291,7474
14,FALSE,FALSE,483,TRUE,53.594898,10.013375,9.4,0,94,14581.6,-21.2,75.2,1696,334,7475
14,FALSE,FALSE,531,TRUE,53.594795,10.013401,10.2,0,93,14593.4,-21.2,75.2,1697,409,7476
14,FALSE,FALSE,526,TRUE,53.594692,10.013443,10.8,-0.4,96,14605.5,-21.2,75.2,1698,386,7477
14,FALSE,FALSE,496,TRUE,53.594585,10.013496,11.4,-0.4,98,14617.5,-21.2,75.2,1699,346,7478
14,FALSE,FALSE,494,TRUE,53.594482,10.013558,11.8,-0.4,99,14629.8,-21.4,75.2,1700,248,7479
14,FALSE,FALSE,489,TRUE,53.594379,10.013626,12.1,-0.8,101,14642.1,-21.4,75.2,1701,379,7480
14,FALSE,FALSE,466,TRUE,53.59428,10.013701,12.2,-0.4,103,14654.2,-21.4,75.2,1702,347,7481
14,FALSE,FALSE,407,TRUE,53.594185,10.01378,12.1,-0.8,104,14666.1,-21.6,75.2,1703,175,7482
14,FALSE,FALSE,388,TRUE,53.594086,10.013864,12.2,-1.2,105,14678.4,-21.6,75.2,1704,411,7483
14,FALSE,FALSE,434,TRUE,53.593983,10.013958,12.3,-1.2,105,14691.5,-21.8,75.2,1705,361,7484
14,FALSE,FALSE,426,TRUE,53.593884,10.014071,12.6,-1.1,102,14704.9,-22,75.2,1706,352,7485
14,FALSE,FALSE,441,TRUE,53.593788,10.014188,12.7,-1.1,99,14717.9,-22.2,75.2,1707,257,7486
14,FALSE,FALSE,469,TRUE,53.593693,10.014305,13,-1.1,95,14731.3,-22.2,75.2,1708,514,7487
14,FALSE,FALSE,467,TRUE,53.593594,10.014424,13.3,-1.1,96,14745,-22.4,75.2,1709,383,7488
14,FALSE,FALSE,440,TRUE,53.593491,10.014542,13.4,-1.5,97,14758.6,-22.6,75.2,1710,341,7489
14,FALSE,FALSE,430,TRUE,53.593391,10.014654,13.4,-1.5,98,14772.1,-22.8,75.2,1711,330,7490
14,FALSE,FALSE,442,TRUE,53.593288,10.014768,13.5,-1.5,98,14785.6,-23,75.2,1712,338,7491
14,FALSE,FALSE,445,TRUE,53.593189,10.014886,13.6,-1.5,100,14799.3,-23.2,75.2,1713,375,7492
14,FALSE,FALSE,468,TRUE,53.593082,10.015001,13.6,-1.1,100,14813,-23.4,75.2,1714,359,7493
